Transcript Cluster ID	Gene Title	Gene Symbol	Entrez Gene ID	Cytoband	GO Description	Transcript Classification
7927285	family with sequence similarity 35, member A pseudogene	FAM35DP	439965	10q11.22	Golgi membrane /// nucleotide binding /// GTPase activity /// protein binding /// GTP binding /// GTP binding /// GTP binding /// spliceosomal complex /// cytoplasm /// lysosomal membrane /// endoplasmic reticulum /// endoplasmic reticulum membrane /// Golgi apparatus /// cytosol /// transcription initiation from RNA polymerase II promoter /// cell cycle arrest /// signal transduction /// signal transduction /// small GTPase mediated signal transduction /// insulin receptor signaling pathway /// gene expression /// endomembrane system /// membrane /// membrane /// macroautophagy /// protein kinase binding /// regulation of TOR signaling /// positive regulation of TOR signaling /// metal ion binding /// positive regulation of oligodendrocyte differentiation /// extracellular exosome /// regulation of type B pancreatic cell development	full-length
7927353	ArfGAP with GTPase domain, ankyrin repeat and PH domain 9	AGAP9	642517	10q11.22	GTPase activator activity /// positive regulation of GTPase activity /// metal ion binding	full-length
7927425	WDFY family member 4	WDFY4	57705	10q11.23	phospholipid binding /// intracellular /// endomembrane system /// integral component of membrane /// endosomal transport /// extrinsic component of membrane /// phospholipid binding /// intracellular /// endomembrane system /// membrane /// endosomal transport /// extrinsic component of membrane /// protein binding /// binding	full-length
7927552	ArfGAP with GTPase domain, ankyrin repeat and PH domain 9 /// ArfGAP with GTPase domain, ankyrin repeat and PH domain 6	AGAP9 /// AGAP6	642517 /// 414189	10q11.23	GTPase activator activity /// positive regulation of GTPase activity /// metal ion binding /// protein binding	full-length
7927658	ubiquitin conjugating enzyme E2D 1	UBE2D1	7321	10q21.1	negative regulation of transcription from RNA polymerase II promoter /// ubiquitin ligase complex /// protein polyubiquitination /// mitotic cell cycle /// stimulatory C-type lectin receptor signaling pathway /// toll-like receptor signaling pathway /// MyD88-independent toll-like receptor signaling pathway /// ubiquitin-protein transferase activity /// protein binding /// ATP binding /// nucleoplasm /// cytoplasm /// cytosol /// transcription, DNA-templated /// transcription initiation from RNA polymerase II promoter /// ubiquitin-dependent protein catabolic process /// mitotic spindle assembly checkpoint /// transforming growth factor beta receptor signaling pathway /// gene expression /// BMP signaling pathway /// anaphase-promoting complex-dependent proteasomal ubiquitin-dependent protein catabolic process /// positive regulation of protein ubiquitination /// toll-like receptor 3 signaling pathway /// toll-like receptor 4 signaling pathway /// TRIF-dependent toll-like receptor signaling pathway /// Fc-epsilon receptor signaling pathway /// protein complex /// innate immune response /// T cell receptor signaling pathway /// negative regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle /// positive regulation of ubiquitin-protein ligase activity involved in regulation of mitotic cell cycle transition /// regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle /// regulation of transcription from RNA polymerase II promoter in response to hypoxia /// ubiquitin conjugating enzyme activity /// protein K48-linked ubiquitination /// cellular response to hypoxia /// nucleotide binding /// cytoplasm /// ubiquitin-dependent protein catabolic process /// protein ubiquitination /// transferase activity /// metabolic process /// ligase activity /// protein binding	full-length
7927773	---	---	---	10q21.3	---	est
7927803	leucine rich repeat transmembrane neuronal 3	LRRTM3	347731	10q21.3	integral component of membrane /// cell junction /// postsynaptic membrane /// positive regulation of synapse assembly /// positive regulation of beta-amyloid formation /// plasma membrane /// membrane /// synapse /// protein binding	full-length
7927812	---	---	---	10q21.3	---	est
7927936	DEAD (Asp-Glu-Ala-Asp) box helicase 21	DDX21	9188	10q22.1	osteoblast differentiation /// double-stranded RNA binding /// ATP-dependent RNA helicase activity /// ATP-dependent RNA helicase activity /// protein binding /// ATP binding /// nucleus /// nucleoplasm /// nucleolus /// rRNA processing /// transcription from RNA polymerase II promoter /// response to virus /// RNA secondary structure unwinding /// membrane /// rRNA binding /// snoRNA binding /// response to exogenous dsRNA /// poly(A) RNA binding /// 7SK snRNA binding /// nucleotide binding /// nucleic acid binding /// RNA binding /// helicase activity /// transcription, DNA-templated /// RNA secondary structure unwinding /// hydrolase activity /// ATP-dependent RNA helicase activity /// nucleus /// nucleolus /// nucleolus /// metabolic process /// protein binding	full-length
7928019	hexokinase 1	HK1	3098	10q22.1	cellular glucose homeostasis /// glucokinase activity /// hexokinase activity /// protein binding /// ATP binding /// glucose binding /// mitochondrion /// mitochondrial outer membrane /// cytosol /// cytosol /// carbohydrate metabolic process /// glucose metabolic process /// glycolytic process /// hexose transport /// fructokinase activity /// glucose transport /// mannokinase activity /// small molecule metabolic process /// carbohydrate phosphorylation /// glucose 6-phosphate metabolic process /// transmembrane transport /// canonical glycolysis /// establishment of protein localization to mitochondrion /// maintenance of protein location in mitochondrion /// nucleotide binding /// cellular glucose homeostasis /// cellular glucose homeostasis /// catalytic activity /// glucokinase activity /// hexokinase activity /// mitochondrion /// cytosol /// carbohydrate metabolic process /// glycolytic process /// metabolic process /// fructokinase activity /// membrane /// kinase activity /// phosphorylation /// transferase activity /// phosphotransferase activity, alcohol group as acceptor /// mannokinase activity /// hexose metabolic process /// glucose 6-phosphate metabolic process /// cell /// carbohydrate phosphorylation /// cilium /// membrane raft /// sperm principal piece /// protein binding /// glucokinase activity /// cytosol /// glucose 6-phosphate metabolic process	full-length
7928208	solute carrier family 29 (equilibrative nucleoside transporter), member 3	SLC29A3	55315	10q22.1	nucleoside transmembrane transporter activity /// lysosomal membrane /// lysosomal membrane /// integral component of membrane /// late endosome membrane /// transmembrane transport /// nucleoside transmembrane transport /// lysosome /// lysosomal membrane /// endosome /// transport /// nucleoside transport /// membrane	full-length
7928342	nudix hydrolase 13	NUDT13	25961	10q22.1	mitochondrion /// metabolic process /// hydrolase activity /// metal ion binding	full-length
7928395	fucosyltransferase 11 (alpha (1,3) fucosyltransferase)	FUT11	170384	10q22.2	protein binding /// protein glycosylation /// integral component of membrane /// Golgi cisterna membrane /// fucosylation /// alpha-(1->3)-fucosyltransferase activity /// extracellular exosome /// Golgi membrane /// Golgi apparatus /// fucosyltransferase activity /// membrane /// transferase activity /// transferase activity, transferring glycosyl groups	full-length
7928531	ZNF503 antisense RNA 2	ZNF503-AS2	100131213	10q22.2	---	full-length
7928556	---	---	---	10q22.3	---	est
7928630	eukaryotic translation initiation factor 5A-like 1	EIF5AL1	143244	---	translation elongation factor activity /// nuclear pore /// endoplasmic reticulum membrane /// translational frameshifting /// protein transport /// ribosome binding /// positive regulation of translational elongation /// positive regulation of translational termination /// mRNA transport /// RNA binding /// nucleus /// cytoplasm /// endoplasmic reticulum /// translation /// translational elongation /// transport /// membrane	full-length
7928679	placenta specific 9	PLAC9	219348	10q22.3	protein binding /// extracellular region	full-length
